uniqueid,thumbnail_count,visit_count,play_count,impression_count,event_count_avon_on,event_count_cilt,event_count_finished,event_count_makyaj,event_count_parfum,event_count_replay,event_count_siparis,first_thumbnail_at,last_thumbnail_at,first_visited_at,last_visited_at,first_played_at,last_played_at,first_impression_at,last_impression_at,first_received_at_avon_on,last_received_at_avon_on,first_received_at_cilt,last_received_at_cilt,first_received_at_finished,last_received_at_finished,first_received_at_makyaj,last_received_at_makyaj,first_received_at_parfum,last_received_at_parfum,first_received_at_replay,last_received_at_replay,first_received_at_siparis,last_received_at_siparis
28583644,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70777997,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
23878668,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
33428592,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
10986480,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
33229546,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
12975125,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
1108588,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70975610,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
70870377,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70862512,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70968146,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
23819854,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
3656915,1,,,,,,,,,,,2025-03-07 13:00:00,2025-03-07 13:00:00,,,,,,,,,,,,,,,,,,,,
70436905,1,,,,,,,,,,,2025-03-07 16:00:00,2025-03-07 16:00:00,,,,,,,,,,,,,,,,,,,,
17510624,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
22031109,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
13397874,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
33277293,1,,,,,,,,,,,2025-03-09 14:00:00,2025-03-09 14:00:00,,,,,,,,,,,,,,,,,,,,
17035728,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
5571616,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70788897,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
13447699,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
14917632,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
27389622,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
14725452,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
30817133,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
19882714,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
33458018,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
19417411,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
15686210,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70975713,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
15770466,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
33473566,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
33511914,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
70756236,1,,,,,,,,,,,2025-03-07 12:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
27268828,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
20685449,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
18836712,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
28363157,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70974098,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70892075,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
7821669,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
28551522,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
33426016,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70764690,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70973566,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
24745088,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
22396645,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70840137,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
8701062,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
33528557,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
6857988,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70944252,1,,,,,,,,,,,2025-03-07 12:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
33453986,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
14539392,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
10008443,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
25324472,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
28381977,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
70903268,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70863045,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70865170,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
31204765,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
16672585,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
30798322,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70954341,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
26995773,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
23072986,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70916678,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
21561015,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
30077195,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
17611913,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70854629,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
14394624,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
10331418,1,,,,,,,,,,,2025-03-07 12:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
25829174,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70729011,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
26300027,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
19213446,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
33443800,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
29899132,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
70958898,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
14915050,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
30908702,1,,,,,,,,,,,2025-03-07 12:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
70931884,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
10032318,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
31303903,1,,,,,,,,,,,2025-03-07 13:00:00,2025-03-07 13:00:00,,,,,,,,,,,,,,,,,,,,
70709212,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
6594209,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
70959272,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70835620,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
32192448,1,,,,,,,,,,,2025-03-07 12:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
29074731,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70899648,1,,,,,,,,,,,2025-03-07 12:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
70811013,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
14324342,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
27628273,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
7552327,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70912709,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70935771,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
33512111,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70827027,1,,,,,,,,,,,2025-03-07 12:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
29420740,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70852671,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
28454168,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
29314894,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
14409917,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
20636095,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
33548651,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
1948675,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
29286286,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
25998598,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70888288,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
33473819,1,,,,,,,,,,,2025-03-07 14:00:00,2025-03-07 14:00:00,,,,,,,,,,,,,,,,,,,,
13972639,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
27151364,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
17706993,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
5885138,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
9555587,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
4639112,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
30729398,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
33378551,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70961740,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
20357431,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
25609656,1,,,,,,,,,,,2025-03-07 12:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
70877158,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70180728,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
22012884,1,,,,,,,,,,,2025-03-07 12:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
70791105,1,,,,,,,,,,,2025-03-07 14:00:00,2025-03-07 14:00:00,,,,,,,,,,,,,,,,,,,,
5943918,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
70965842,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
1182338,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
3765061,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
31386739,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
31076510,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
23545220,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
13508191,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
70377547,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70970633,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
26824462,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
30243024,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70862555,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70901876,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
26567142,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70928132,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70972013,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
70960970,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70534302,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
30891697,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
33223313,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70810118,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
1299975,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
23213616,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
28554483,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70937138,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
26093101,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
20131095,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
27291692,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
15591696,1,,,,,,,,,,,2025-03-07 17:00:00,2025-03-07 17:00:00,,,,,,,,,,,,,,,,,,,,
32893348,1,,,,,,,,,,,2025-03-07 14:00:00,2025-03-07 14:00:00,,,,,,,,,,,,,,,,,,,,
25335762,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
20121320,1,,,,,,,,,,,2025-03-07 13:00:00,2025-03-07 13:00:00,,,,,,,,,,,,,,,,,,,,
33426523,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70886005,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
70936595,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
13543661,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
32572322,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70910260,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
22350752,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70964545,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
1068162,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70896352,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
2121771,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
20109593,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
22805841,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70767453,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70974786,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
9090828,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
32746251,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70794369,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70952447,1,,,,,,,,,,,2025-03-07 12:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
19876498,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
70861364,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
26731033,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
2754479,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70833143,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70963554,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
70940579,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
31878569,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
21709808,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
11046174,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70964675,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
5091573,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
28907466,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
1206926,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70979053,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
10007955,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
33152451,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
32770835,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
16402769,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
22827250,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
70883825,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
30121794,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70846843,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
13575252,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70858722,1,,,,,,,,,,,2025-03-07 12:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
33075622,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
7381306,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
29747831,1,,,,,,,,,,,2025-03-07 13:00:00,2025-03-07 13:00:00,,,,,,,,,,,,,,,,,,,,
70971753,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
11340046,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70856328,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
23122465,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70918303,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
1002637,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
70581718,1,,,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,,,,,,,,,,,,,,,,,
70778747,1,,,,,,,,,,,2025-03-07 11:00:00,2025-03-07 11:00:00,,,,,,,,,,,,,,,,,,,,
70936726,1,,,,,,,,,,,2025-03-07 12:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,,,,,,,
31231293,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
27106876,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
70725848,1,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,,,
